CustomerID,GENDER,AGE,MARITAL_STATUS,PROFESSION,IS_TENT,PRODUCT_LINE,PURCHASE_AMOUNT,PURCHASE_AMOUNT_PREDICTION
1315,F,44,Married,Other,False,Outdoor Protection,144.63,0.0
1316,F,44,Married,Other,False,Outdoor Protection,139.58,0.0
1317,F,40,Married,Other,False,Outdoor Protection,140.24,0.0
1318,M,27,Single,Trades,True,Mountaineering Equipment,142.94,0.0
1319,M,27,Single,Trades,True,Mountaineering Equipment,140.75,0.0
1320,F,43,Married,Other,False,Outdoor Protection,137.78,0.0
1321,F,43,Married,Other,False,Outdoor Protection,141.65,0.0
1322,F,43,Married,Other,False,Outdoor Protection,144.64,0.0
1323,F,22,Single,Student,True,Personal Accessories,76.89,0.0
1324,M,25,Married,Professional,True,Camping Equipment,151.22,0.0
1325,M,25,Married,Professional,True,Camping Equipment,153.66,0.0
1326,M,42,Married,Other,False,Outdoor Protection,162.86,0.0
1327,M,42,Married,Other,False,Outdoor Protection,156.65,0.0
1328,M,42,Married,Other,False,Outdoor Protection,155.44,0.0
1329,M,42,Married,Other,False,Outdoor Protection,158.36,0.0
1330,M,42,Married,Other,False,Outdoor Protection,155.27,0.0
1331,F,43,Married,Other,False,Outdoor Protection,138.41,0.0
1332,M,20,Single,Trades,True,Mountaineering Equipment,127.83,0.0
1333,F,46,Married,Executive,False,Golf Equipment,126.24,0.0
1334,F,46,Married,Executive,False,Golf Equipment,134.41,0.0
1335,M,41,Married,Professional,False,Golf Equipment,168.33,0.0
1336,M,41,Married,Professional,False,Golf Equipment,172.27,0.0
1337,M,22,Single,Other,False,Mountaineering Equipment,122.59,0.0
1338,M,34,Married,Other,False,Camping Equipment,146.98,0.0
1339,M,34,Married,Other,False,Camping Equipment,146.41,0.0
1340,F,27,Single,Professional,True,Personal Accessories,115.54,0.0
1341,M,20,Single,Other,False,Mountaineering Equipment,122.22,0.0
1342,F,38,Married,Professional,False,Golf Equipment,151.6,0.0
1343,F,38,Married,Professional,False,Golf Equipment,149.06,0.0
1344,F,34,Married,Executive,False,Golf Equipment,148.07,0.0
1345,F,34,Married,Executive,False,Golf Equipment,149.79,0.0
1346,F,26,Married,Other,False,Camping Equipment,120.11,0.0
1347,F,26,Married,Other,False,Camping Equipment,118.34,0.0
1348,M,33,Married,Other,False,Camping Equipment,149.93,0.0
1349,M,33,Married,Other,False,Camping Equipment,150.14,0.0
1350,F,46,Married,Executive,False,Golf Equipment,129.65,0.0
1351,M,44,Married,Other,False,Outdoor Protection,163.5,0.0
1352,F,21,Single,Student,True,Personal Accessories,84.4,0.0
1353,M,43,Married,Other,False,Outdoor Protection,162.3,0.0
1354,M,29,Single,Other,False,Mountaineering Equipment,134.39,0.0
1355,F,35,Single,Other,False,Outdoor Protection,130.57,0.0
1356,F,26,Single,Other,False,Personal Accessories,114.3,0.0
1357,F,24,Married,Other,True,Personal Accessories,108.66,0.0
1358,F,24,Married,Other,True,Personal Accessories,108.01,0.0
1359,F,24,Married,Other,True,Personal Accessories,111.98,0.0
1360,M,26,Single,Other,False,Mountaineering Equipment,134.87,0.0
1361,M,26,Single,Other,False,Mountaineering Equipment,133.1,0.0
1362,F,26,Single,Retail,False,Personal Accessories,97.81,0.0
1363,M,32,Married,Sales,True,Camping Equipment,153.91,0.0
1364,M,28,Married,Executive,True,Outdoor Protection,159.77,0.0
1365,M,42,Married,Professional,False,Golf Equipment,167.67,0.0
1366,M,20,Single,Other,False,Mountaineering Equipment,121.1,0.0
1367,M,20,Single,Other,False,Mountaineering Equipment,117.33,0.0
1368,M,43,Single,Sales,False,Outdoor Protection,148.59,0.0
1369,M,41,Married,Other,False,Outdoor Protection,158.68,0.0
1370,M,39,Married,Sales,False,Outdoor Protection,158.49,0.0
1371,F,25,Married,Executive,False,Personal Accessories,138.11,0.0
1372,F,32,Married,Professional,True,Golf Equipment,139.27,0.0
1373,F,32,Married,Professional,True,Golf Equipment,138.07,0.0
1374,F,32,Married,Professional,True,Golf Equipment,136.53,0.0
1375,F,28,Single,Retail,False,Personal Accessories,99.52,0.0
1376,F,25,Single,Professional,True,Personal Accessories,121.96,0.0
1377,M,41,Unspecified,Trades,True,Camping Equipment,152.66,0.0
1378,M,52,Married,Professional,False,Golf Equipment,137.92,0.0
1379,M,52,Married,Professional,False,Golf Equipment,136.12,0.0
1380,M,52,Married,Professional,False,Golf Equipment,137.46,0.0
1381,F,28,Single,Professional,True,Personal Accessories,118.05,0.0
1382,M,28,Single,Other,False,Mountaineering Equipment,128.2,0.0
1383,M,28,Single,Other,False,Mountaineering Equipment,126.71,0.0
1384,F,27,Single,Professional,True,Personal Accessories,119.11,0.0
1385,F,27,Single,Student,True,Personal Accessories,94.24,0.0
1386,M,24,Single,Trades,True,Mountaineering Equipment,129.17,0.0
1387,F,28,Single,Retail,False,Personal Accessories,99.18,0.0
1388,F,27,Single,Retail,False,Personal Accessories,103.14,0.0
1389,F,27,Single,Retail,False,Personal Accessories,98.4,0.0
1390,M,31,Single,Other,False,Mountaineering Equipment,137.53,0.0
1391,M,31,Single,Other,False,Mountaineering Equipment,136.08,0.0
1392,F,52,Married,Other,False,Golf Equipment,105.49,0.0
1393,F,52,Married,Other,False,Golf Equipment,113.99,0.0
1394,F,52,Married,Other,False,Golf Equipment,110.27,0.0
1395,F,23,Single,Other,False,Personal Accessories,103.34,0.0
1396,M,20,Single,Sales,True,Mountaineering Equipment,124.03,0.0
1397,M,28,Single,Other,False,Mountaineering Equipment,132.02,0.0
1398,F,37,Single,Other,False,Outdoor Protection,134.27,0.0
1399,M,36,Married,Sales,False,Outdoor Protection,157.38,0.0
1400,F,25,Single,Professional,True,Personal Accessories,120.02,0.0
1401,F,41,Married,Retail,False,Outdoor Protection,131.56,0.0
1402,M,20,Single,Professional,True,Personal Accessories,129.81,0.0
1403,F,37,Single,Professional,False,Personal Accessories,140.02,0.0
1404,M,29,Single,Student,True,Camping Equipment,112.47,0.0
1405,M,26,Single,Sales,True,Mountaineering Equipment,129.38,0.0
1406,F,40,Unspecified,Hospitality,False,Outdoor Protection,119.52,0.0
1407,F,29,Single,Other,False,Personal Accessories,112.97,0.0
1408,M,40,Married,Trades,True,Camping Equipment,173.42,0.0
1409,M,40,Married,Trades,True,Camping Equipment,166.02,0.0
1410,F,26,Married,Professional,True,Camping Equipment,127.58,0.0
1411,F,27,Single,Other,False,Personal Accessories,106.1,0.0
1412,F,24,Single,Other,False,Personal Accessories,98.69,0.0
1413,F,45,Married,Executive,False,Golf Equipment,134.88,0.0
1414,F,45,Married,Executive,False,Golf Equipment,129.71,0.0
1415,F,45,Married,Executive,False,Golf Equipment,134.32,0.0
1416,F,36,Married,Executive,False,Golf Equipment,163.56,0.0
1417,F,36,Married,Executive,False,Golf Equipment,156.31,0.0
1418,F,28,Single,Professional,True,Personal Accessories,115.99,0.0
1419,M,40,Married,Other,False,Outdoor Protection,155.54,0.0
1420,F,26,Married,Executive,False,Personal Accessories,135.06,0.0
1421,F,34,Married,Other,False,Camping Equipment,128.22,0.0
1422,M,24,Single,Other,False,Mountaineering Equipment,119.82,0.0
1423,M,24,Single,Other,False,Mountaineering Equipment,118.63,0.0
1424,F,43,Married,Professional,False,Golf Equipment,149.14,0.0
1425,F,42,Married,Executive,False,Golf Equipment,155.82,0.0
1426,F,42,Married,Executive,False,Golf Equipment,155.91,0.0
1427,F,42,Married,Executive,False,Golf Equipment,164.54,0.0
1428,F,29,Single,Other,False,Personal Accessories,113.67,0.0
1429,F,29,Single,Other,False,Personal Accessories,110.84,0.0
1430,F,39,Single,Professional,False,Personal Accessories,141.46,0.0
1431,F,31,Single,Professional,False,Personal Accessories,128.71,0.0
1432,M,48,Married,Other,False,Golf Equipment,133.41,0.0
1433,M,48,Married,Other,False,Golf Equipment,128.06,0.0
1434,F,53,Unspecified,Hospitality,False,Personal Accessories,89.64,0.0
1435,F,55,Married,Other,False,Golf Equipment,114.02,0.0
1436,F,55,Married,Other,False,Golf Equipment,110.63,0.0
1437,F,55,Married,Other,False,Golf Equipment,114.35,0.0
1438,F,55,Married,Other,False,Golf Equipment,110.56,0.0
1439,M,45,Married,Other,False,Golf Equipment,129.15,0.0
1440,F,19,Single,Hospitality,False,Personal Accessories,94.15,0.0
1441,F,22,Single,Retail,False,Personal Accessories,93.57,0.0
1442,M,55,Unspecified,Other,False,Golf Equipment,114.47,0.0
1443,M,25,Married,Sales,True,Camping Equipment,141.98,0.0
1444,M,25,Married,Sales,True,Camping Equipment,135.63,0.0
1445,F,38,Unspecified,Hospitality,False,Outdoor Protection,123.29,0.0
1446,F,38,Unspecified,Hospitality,False,Outdoor Protection,122.62,0.0
1447,F,37,Married,Other,False,Outdoor Protection,142.54,0.0
1448,M,36,Unspecified,Sales,False,Outdoor Protection,143.97,0.0
1449,M,36,Unspecified,Sales,False,Outdoor Protection,142.07,0.0
1450,M,36,Unspecified,Sales,False,Outdoor Protection,139.0,0.0
1451,M,36,Unspecified,Sales,False,Outdoor Protection,139.58,0.0
1452,M,26,Single,Trades,True,Mountaineering Equipment,135.16,0.0
1453,M,26,Single,Trades,True,Mountaineering Equipment,143.18,0.0
1454,F,22,Single,Student,True,Personal Accessories,77.86,0.0
1455,F,47,Married,Executive,False,Golf Equipment,131.25,0.0
1456,F,44,Unspecified,Hospitality,False,Outdoor Protection,120.82,0.0
1457,F,44,Unspecified,Hospitality,False,Outdoor Protection,122.48,0.0
1458,F,44,Unspecified,Hospitality,False,Outdoor Protection,121.99,0.0
1459,F,19,Single,Professional,False,Personal Accessories,103.42,0.0
1460,F,28,Single,Retail,False,Personal Accessories,95.14,0.0
1461,M,29,Single,Other,False,Mountaineering Equipment,125.28,0.0
1462,F,45,Married,Executive,False,Golf Equipment,131.51,0.0
1463,F,45,Married,Executive,False,Golf Equipment,125.81,0.0
1464,F,45,Married,Executive,False,Golf Equipment,133.28,0.0
1465,F,45,Married,Executive,False,Golf Equipment,132.94,0.0
1466,M,41,Married,Sales,False,Outdoor Protection,157.15,0.0
1467,M,36,Married,Trades,True,Camping Equipment,173.03,0.0
1468,M,36,Married,Trades,True,Camping Equipment,168.93,0.0
1469,M,36,Married,Trades,True,Camping Equipment,171.81,0.0
1470,M,36,Married,Trades,True,Camping Equipment,171.59,0.0
1471,M,36,Married,Trades,True,Camping Equipment,168.5,0.0
1472,F,22,Single,Other,False,Personal Accessories,103.25,0.0
1473,F,25,Single,Hospitality,False,Personal Accessories,112.95,0.0
1474,F,25,Single,Hospitality,False,Personal Accessories,110.17,0.0
1475,F,59,Married,Other,False,Golf Equipment,109.08,0.0
1476,F,59,Married,Other,False,Golf Equipment,109.37,0.0
1477,F,22,Single,Retail,False,Personal Accessories,87.54,0.0
1478,M,28,Single,Other,False,Mountaineering Equipment,133.36,0.0
1479,F,57,Married,Retired,False,Golf Equipment,104.93,0.0
1480,M,22,Single,Sales,True,Mountaineering Equipment,115.29,0.0
1481,M,25,Unspecified,Sales,True,Camping Equipment,121.47,0.0
1482,M,24,Single,Sales,True,Mountaineering Equipment,117.89,0.0
1483,M,24,Single,Sales,True,Mountaineering Equipment,119.48,0.0
1484,M,39,Married,Other,False,Outdoor Protection,160.22,0.0
1485,M,38,Married,Trades,True,Camping Equipment,171.12,0.0
1486,M,38,Married,Trades,True,Camping Equipment,173.25,0.0
1487,F,29,Single,Other,False,Personal Accessories,107.48,0.0
1488,M,23,Single,Trades,True,Mountaineering Equipment,132.43,0.0
1489,M,23,Single,Professional,True,Personal Accessories,129.49,0.0
1490,M,23,Single,Professional,True,Personal Accessories,125.13,0.0
1491,F,19,Single,Other,False,Personal Accessories,92.04,0.0
1492,F,19,Single,Other,False,Personal Accessories,86.28,0.0
1493,M,33,Married,Other,False,Camping Equipment,146.78,0.0
1494,M,33,Married,Other,False,Camping Equipment,145.79,0.0
1495,M,33,Married,Other,False,Camping Equipment,153.52,0.0
1496,M,33,Married,Other,False,Camping Equipment,148.74,0.0
1497,F,19,Single,Other,False,Personal Accessories,92.88,0.0
1498,M,38,Married,Other,False,Outdoor Protection,157.83,0.0
1499,M,38,Married,Other,False,Outdoor Protection,159.73,0.0
1500,M,38,Married,Other,False,Outdoor Protection,159.54,0.0
1501,F,20,Single,Student,True,Personal Accessories,78.78,0.0
1502,F,47,Married,Sales,False,Outdoor Protection,111.65,0.0
1503,M,27,Married,Other,True,Camping Equipment,139.51,0.0
1504,F,69,Unspecified,Hospitality,False,Personal Accessories,92.9,0.0
1505,F,69,Unspecified,Hospitality,False,Personal Accessories,87.7,0.0
1506,F,28,Married,Retail,False,Camping Equipment,109.43,0.0
1507,M,39,Single,Professional,False,Outdoor Protection,164.13,0.0
1508,F,40,Married,Other,False,Outdoor Protection,143.56,0.0
1509,M,34,Single,Professional,True,Camping Equipment,148.42,0.0
1510,M,34,Single,Professional,True,Camping Equipment,148.18,0.0
1511,F,44,Married,Other,False,Outdoor Protection,144.21,0.0
1512,F,44,Married,Other,False,Outdoor Protection,139.1,0.0
1513,F,44,Married,Other,False,Outdoor Protection,138.97,0.0
1514,F,26,Single,Other,False,Personal Accessories,113.84,0.0
1515,F,23,Single,Other,False,Personal Accessories,103.63,0.0
1516,M,37,Married,Executive,False,Golf Equipment,177.87,0.0
1517,M,35,Married,Other,False,Outdoor Protection,164.2,0.0
1518,M,35,Married,Other,False,Outdoor Protection,163.4,0.0
1519,M,35,Married,Other,False,Outdoor Protection,158.55,0.0
1520,M,35,Married,Other,False,Outdoor Protection,161.81,0.0
1521,F,44,Married,Other,False,Outdoor Protection,140.73,0.0
1522,F,44,Married,Other,False,Outdoor Protection,144.2,0.0
1523,F,44,Married,Other,False,Outdoor Protection,143.12,0.0
1524,M,37,Married,Executive,False,Golf Equipment,175.03,0.0
1525,M,33,Married,Trades,True,Camping Equipment,160.49,0.0
1526,M,33,Married,Trades,True,Camping Equipment,162.13,0.0
1527,M,46,Married,Professional,False,Golf Equipment,138.36,0.0
1528,M,46,Married,Professional,False,Golf Equipment,138.34,0.0
1529,M,36,Married,Trades,True,Camping Equipment,168.4,0.0
1530,M,33,Single,Other,False,Mountaineering Equipment,140.17,0.0
1531,M,25,Single,Other,False,Mountaineering Equipment,133.61,0.0
1532,M,24,Single,Professional,True,Personal Accessories,130.66,0.0
1533,F,31,Married,Retail,False,Camping Equipment,120.0,0.0
1534,M,44,Married,Other,False,Outdoor Protection,158.54,0.0
1535,F,36,Married,Other,False,Outdoor Protection,138.21,0.0
1536,F,36,Married,Other,False,Outdoor Protection,140.66,0.0
1537,F,36,Married,Other,False,Outdoor Protection,140.49,0.0
1538,F,33,Married,Executive,False,Golf Equipment,149.93,0.0
1539,F,24,Single,Other,False,Personal Accessories,99.11,0.0
1540,F,24,Single,Other,False,Personal Accessories,102.06,0.0
1541,F,24,Single,Other,False,Personal Accessories,104.74,0.0
1542,F,19,Single,Student,False,Personal Accessories,66.4,0.0
1543,F,19,Single,Student,False,Personal Accessories,67.23,0.0
1544,F,24,Single,Other,False,Personal Accessories,103.36,0.0
1545,M,22,Single,Sales,True,Mountaineering Equipment,122.7,0.0
1546,M,22,Single,Sales,True,Mountaineering Equipment,123.09,0.0
1547,M,31,Married,Other,False,Camping Equipment,145.21,0.0
1548,M,31,Married,Other,False,Camping Equipment,149.18,0.0
1549,M,45,Married,Professional,False,Golf Equipment,138.1,0.0
1550,M,30,Single,Trades,True,Mountaineering Equipment,152.1,0.0
1551,M,41,Married,Other,False,Outdoor Protection,157.65,0.0
1552,F,18,Single,Retail,False,Personal Accessories,81.21,0.0
1553,F,53,Married,Other,False,Golf Equipment,112.76,0.0
1554,F,53,Married,Other,False,Golf Equipment,113.05,0.0
1555,F,47,Unspecified,Hospitality,False,Personal Accessories,86.51,0.0
1556,F,47,Unspecified,Hospitality,False,Personal Accessories,91.92,0.0
1557,F,47,Unspecified,Hospitality,False,Personal Accessories,85.43,0.0
1558,F,47,Unspecified,Hospitality,False,Personal Accessories,92.93,0.0
1559,F,47,Unspecified,Hospitality,False,Personal Accessories,93.43,0.0
1560,M,48,Married,Professional,False,Golf Equipment,136.83,0.0
1561,M,48,Married,Professional,False,Golf Equipment,142.82,0.0
1562,M,48,Married,Professional,False,Golf Equipment,140.59,0.0
1563,F,35,Married,Other,False,Outdoor Protection,144.77,0.0
1564,M,41,Married,Trades,True,Camping Equipment,174.98,0.0
1565,M,41,Married,Trades,True,Camping Equipment,168.56,0.0
1566,F,39,Unspecified,Hospitality,False,Outdoor Protection,122.12,0.0
1567,F,38,Married,Other,False,Outdoor Protection,142.03,0.0
1568,F,38,Married,Other,False,Outdoor Protection,135.64,0.0
1569,F,40,Married,Other,False,Outdoor Protection,141.09,0.0
1570,F,30,Married,Executive,False,Golf Equipment,145.8,0.0
1571,F,26,Single,Other,False,Personal Accessories,109.5,0.0
1572,F,26,Single,Other,False,Personal Accessories,108.23,0.0
1573,F,40,Married,Other,False,Outdoor Protection,136.09,0.0
1574,F,40,Married,Other,False,Outdoor Protection,141.43,0.0
1575,M,28,Married,Professional,True,Camping Equipment,148.66,0.0
1576,M,28,Married,Professional,True,Camping Equipment,152.89,0.0
1577,F,46,Unspecified,Hospitality,False,Personal Accessories,91.05,0.0
1578,F,46,Unspecified,Hospitality,False,Personal Accessories,86.79,0.0
1579,F,46,Unspecified,Hospitality,False,Personal Accessories,94.01,0.0
1580,F,48,Married,Retired,False,Golf Equipment,98.63,0.0
1581,F,26,Single,Student,True,Personal Accessories,89.21,0.0
1582,F,43,Married,Retired,False,Golf Equipment,134.85,0.0
1583,M,29,Single,Executive,False,Mountaineering Equipment,146.0,0.0
1584,M,29,Single,Executive,False,Mountaineering Equipment,147.02,0.0
1585,F,26,Single,Retail,False,Personal Accessories,96.54,0.0
1586,M,35,Married,Professional,False,Golf Equipment,165.44,0.0
1587,M,18,Single,Student,False,Personal Accessories,93.15,0.0
1588,M,48,Married,Professional,False,Golf Equipment,138.53,0.0
1589,M,48,Married,Professional,False,Golf Equipment,137.76,0.0
1590,M,48,Married,Professional,False,Golf Equipment,138.79,0.0
1591,F,29,Single,Professional,True,Personal Accessories,122.71,0.0
1592,M,29,Single,Sales,True,Mountaineering Equipment,131.47,0.0
1593,M,29,Single,Sales,True,Mountaineering Equipment,130.92,0.0
1594,F,33,Married,Retail,False,Camping Equipment,124.97,0.0
1595,F,33,Married,Retail,False,Camping Equipment,120.13,0.0
1596,F,33,Married,Retail,False,Camping Equipment,115.04,0.0
1597,F,33,Married,Retail,False,Camping Equipment,117.53,0.0
1598,M,32,Single,Other,False,Mountaineering Equipment,135.15,0.0
1599,F,36,Married,Other,False,Outdoor Protection,139.16,0.0
1600,M,39,Married,Other,False,Outdoor Protection,158.26,0.0
1601,M,39,Married,Other,False,Outdoor Protection,163.69,0.0
1602,M,39,Married,Other,False,Outdoor Protection,163.05,0.0
1603,M,39,Married,Other,False,Outdoor Protection,157.75,0.0
1604,F,26,Single,Student,True,Personal Accessories,91.33,0.0
1605,F,26,Single,Student,True,Personal Accessories,93.33,0.0
1606,F,39,Married,Other,False,Outdoor Protection,138.51,0.0
1607,M,24,Single,Sales,True,Mountaineering Equipment,118.85,0.0
1608,M,36,Married,Sales,False,Outdoor Protection,164.86,0.0
1609,M,26,Single,Professional,True,Camping Equipment,136.5,0.0
1610,M,26,Single,Professional,True,Camping Equipment,138.52,0.0
1611,M,26,Single,Professional,True,Camping Equipment,143.64,0.0
1612,F,39,Married,Other,False,Outdoor Protection,137.51,0.0
1613,F,27,Married,Other,False,Camping Equipment,121.42,0.0
1614,F,33,Married,Retail,False,Camping Equipment,117.27,0.0
1615,F,33,Married,Retail,False,Camping Equipment,121.68,0.0
1616,F,33,Married,Retail,False,Camping Equipment,124.51,0.0
1617,F,27,Single,Student,True,Personal Accessories,92.55,0.0
1618,M,38,Married,Other,False,Outdoor Protection,160.28,0.0
1619,M,29,Single,Other,False,Mountaineering Equipment,129.66,0.0
1620,F,54,Married,Other,False,Golf Equipment,111.39,0.0
1621,F,29,Single,Professional,True,Personal Accessories,123.82,0.0
1622,M,29,Single,Trades,True,Mountaineering Equipment,143.4,0.0
1623,M,29,Single,Trades,True,Mountaineering Equipment,144.37,0.0
1624,F,28,Single,Other,False,Personal Accessories,111.57,0.0
1625,M,22,Single,Professional,True,Personal Accessories,129.77,0.0
1626,M,57,Married,Professional,False,Golf Equipment,144.91,0.0
1627,M,57,Married,Professional,False,Golf Equipment,143.97,0.0
1628,F,36,Single,Other,False,Outdoor Protection,132.66,0.0
1629,F,29,Single,Sales,False,Personal Accessories,106.2,0.0
1630,M,21,Single,Sales,True,Mountaineering Equipment,116.69,0.0
1631,M,32,Married,Other,False,Camping Equipment,154.44,0.0
1632,M,32,Married,Other,False,Camping Equipment,146.93,0.0
1633,F,56,Married,Other,False,Golf Equipment,112.91,0.0
1634,F,56,Married,Other,False,Golf Equipment,114.38,0.0
1635,F,33,Married,Professional,True,Golf Equipment,136.82,0.0
1636,F,44,Married,Other,False,Outdoor Protection,137.34,0.0
1637,F,27,Single,Other,False,Personal Accessories,109.74,0.0
1638,F,25,Single,Student,True,Personal Accessories,88.06,0.0
1639,F,25,Single,Student,True,Personal Accessories,88.59,0.0
1640,M,25,Single,Other,False,Mountaineering Equipment,134.6,0.0
1641,M,25,Single,Professional,True,Camping Equipment,140.98,0.0
1642,M,25,Single,Professional,True,Camping Equipment,135.39,0.0
1643,F,37,Unspecified,Hospitality,False,Outdoor Protection,117.8,0.0
1644,F,29,Single,Other,False,Personal Accessories,106.89,0.0
1645,M,21,Single,Student,True,Personal Accessories,96.87,0.0
1646,F,33,Married,Other,False,Camping Equipment,125.78,0.0
1647,F,33,Married,Other,False,Camping Equipment,129.29,0.0
1648,F,33,Married,Other,False,Camping Equipment,127.0,0.0
1649,F,33,Married,Other,False,Camping Equipment,127.31,0.0
1650,F,33,Married,Other,False,Camping Equipment,129.19,0.0
1651,F,30,Married,Other,False,Camping Equipment,128.54,0.0
1652,M,35,Married,Trades,True,Camping Equipment,173.7,0.0
1653,M,34,Single,Other,False,Mountaineering Equipment,143.84,0.0
1654,M,33,Married,Sales,True,Camping Equipment,153.77,0.0
1655,M,33,Married,Sales,True,Camping Equipment,153.82,0.0
1656,M,33,Married,Sales,True,Camping Equipment,149.9,0.0
1657,M,33,Married,Sales,True,Camping Equipment,147.54,0.0
1658,M,33,Married,Sales,True,Camping Equipment,152.53,0.0
1659,M,32,Married,Other,False,Camping Equipment,150.87,0.0
1660,F,25,Single,Other,False,Personal Accessories,111.56,0.0
1661,F,25,Single,Other,False,Personal Accessories,108.16,0.0
1662,F,25,Single,Other,False,Personal Accessories,109.85,0.0
1663,F,42,Married,Other,False,Outdoor Protection,138.41,0.0
1664,F,50,Married,Other,False,Golf Equipment,107.38,0.0
1665,F,68,Married,Other,False,Golf Equipment,113.61,0.0
1666,F,68,Married,Other,False,Golf Equipment,113.87,0.0
1667,M,28,Married,Other,True,Camping Equipment,136.98,0.0
1668,F,33,Married,Hospitality,False,Personal Accessories,129.12,0.0
1669,M,40,Married,Other,False,Outdoor Protection,156.37,0.0
1670,M,35,Married,Sales,False,Outdoor Protection,158.1,0.0
1671,F,37,Married,Professional,False,Golf Equipment,149.17,0.0
1672,M,33,Married,Sales,True,Camping Equipment,146.99,0.0
1673,M,33,Married,Sales,True,Camping Equipment,147.52,0.0
1674,M,30,Married,Sales,True,Camping Equipment,153.47,0.0
1675,M,42,Married,Executive,False,Golf Equipment,181.02,0.0
1676,M,42,Married,Executive,False,Golf Equipment,175.04,0.0
1677,F,46,Married,Hospitality,False,Outdoor Protection,107.51,0.0
1678,M,26,Single,Other,False,Mountaineering Equipment,131.63,0.0
1679,M,35,Single,Professional,False,Outdoor Protection,159.58,0.0
1680,M,35,Single,Professional,False,Outdoor Protection,158.92,0.0
1681,M,35,Single,Professional,False,Outdoor Protection,158.34,0.0
1682,F,38,Married,Executive,False,Golf Equipment,157.96,0.0
1683,F,23,Single,Other,False,Personal Accessories,95.18,0.0
1684,M,24,Single,Sales,True,Mountaineering Equipment,121.46,0.0
1685,F,22,Single,Retail,False,Personal Accessories,91.15,0.0
1686,F,49,Married,Retail,False,Outdoor Protection,103.07,0.0
1687,F,63,Unspecified,Hospitality,False,Personal Accessories,92.79,0.0
1688,M,44,Married,Other,False,Outdoor Protection,157.33,0.0
1689,M,44,Married,Other,False,Outdoor Protection,155.68,0.0
1690,F,48,Unspecified,Hospitality,False,Personal Accessories,89.31,0.0
1691,M,36,Married,Sales,False,Outdoor Protection,163.28,0.0
1692,M,21,Single,Student,True,Personal Accessories,96.65,0.0
1693,M,21,Single,Student,True,Personal Accessories,95.34,0.0
1694,M,21,Single,Student,True,Personal Accessories,96.39,0.0
1695,F,31,Married,Other,False,Camping Equipment,134.66,0.0
1696,M,44,Married,Executive,False,Golf Equipment,179.13,0.0
1697,M,27,Married,Sales,True,Camping Equipment,138.83,0.0
1698,M,27,Married,Sales,True,Camping Equipment,139.81,0.0
1699,M,27,Married,Sales,True,Camping Equipment,140.57,0.0
1700,M,27,Married,Professional,True,Camping Equipment,145.61,0.0
1701,M,27,Married,Professional,True,Camping Equipment,153.31,0.0
1702,M,41,Married,Sales,False,Outdoor Protection,164.06,0.0
1703,M,41,Married,Sales,False,Outdoor Protection,155.99,0.0
1704,M,41,Married,Sales,False,Outdoor Protection,158.49,0.0
1705,M,19,Single,Other,False,Personal Accessories,111.17,0.0
1706,M,19,Single,Other,False,Personal Accessories,114.44,0.0
1707,F,39,Married,Other,False,Outdoor Protection,136.92,0.0
1708,F,39,Married,Other,False,Outdoor Protection,137.7,0.0
1709,F,39,Married,Other,False,Outdoor Protection,135.35,0.0
1710,M,23,Single,Other,False,Mountaineering Equipment,117.6,0.0
1711,M,23,Single,Other,False,Mountaineering Equipment,118.45,0.0
1712,M,29,Married,Professional,True,Camping Equipment,148.92,0.0
1713,M,29,Married,Professional,True,Camping Equipment,152.54,0.0
1714,M,39,Married,Sales,False,Outdoor Protection,161.63,0.0
1715,M,29,Single,Sales,True,Mountaineering Equipment,133.6,0.0
1716,M,24,Unspecified,Other,False,Mountaineering Equipment,112.13,0.0
1717,M,20,Single,Professional,True,Personal Accessories,125.08,0.0
1718,F,32,Unspecified,Sales,False,Personal Accessories,110.31,0.0
1719,F,63,Unspecified,Hospitality,False,Personal Accessories,88.82,0.0
1720,F,30,Married,Executive,False,Golf Equipment,151.71,0.0
1721,F,19,Single,Professional,False,Personal Accessories,98.5,0.0
1722,F,19,Single,Professional,False,Personal Accessories,95.48,0.0
1723,M,55,Married,Professional,False,Golf Equipment,139.2,0.0
1724,M,55,Married,Professional,False,Golf Equipment,139.86,0.0
1725,F,27,Single,Retail,False,Personal Accessories,104.39,0.0
1726,M,24,Single,Other,False,Mountaineering Equipment,115.23,0.0
1727,M,24,Single,Other,False,Mountaineering Equipment,122.81,0.0
1728,F,36,Married,Professional,False,Golf Equipment,151.82,0.0
1729,F,51,Unspecified,Hospitality,False,Personal Accessories,88.51,0.0
1730,M,43,Married,Trades,True,Camping Equipment,170.72,0.0
1731,M,43,Married,Trades,True,Camping Equipment,174.05,0.0
1732,F,20,Single,Other,False,Personal Accessories,100.17,0.0
1733,M,35,Married,Executive,False,Golf Equipment,184.47,0.0
1734,M,37,Married,Trades,True,Camping Equipment,171.53,0.0
1735,M,37,Married,Trades,True,Camping Equipment,168.44,0.0
1736,M,37,Married,Trades,True,Camping Equipment,173.26,0.0
1737,M,30,Married,Trades,True,Camping Equipment,162.68,0.0
1738,M,30,Married,Trades,True,Camping Equipment,162.35,0.0
1739,M,30,Married,Trades,True,Camping Equipment,162.99,0.0
1740,M,35,Married,Trades,True,Camping Equipment,170.27,0.0
1741,M,35,Married,Trades,True,Camping Equipment,172.98,0.0
1742,M,35,Married,Trades,True,Camping Equipment,173.6,0.0
